session,name,first_seen,get_in_latitude,get_in_longitude,last_seen,get_off_latitude,get_off_longitude
29,Person_0,2019-10-19 16:14:20,0.0,0.0,,0.0,0.0
29,Person_1,2019-10-19 16:14:25,0.0,0.0,,0.0,0.0
29,Person_2,2019-10-19 16:14:25,0.0,0.0,2019-10-19 16:14:48,0.0,0.0
29,Person_3,2019-10-19 16:14:25,0.0,0.0,2019-10-19 16:14:37,0.0,0.0
29,Person_4,2019-10-19 16:14:28,0.0,0.0,,0.0,0.0
29,Person_5,2019-10-19 16:14:34,0.0,0.0,,0.0,0.0
