session,name,first_seen,get_in_latitude,get_in_longitude,last_seen,get_off_latitude,get_off_longitude
27,Person_0,2019-10-19 15:20:07,0.0,0.0,,0.0,0.0
27,Person_1,2019-10-19 15:20:14,0.0,0.0,,0.0,0.0
27,Person_2,2019-10-19 15:20:13,0.0,0.0,2019-10-19 15:21:07,0.0,0.0
27,Person_3,2019-10-19 15:20:14,0.0,0.0,2019-10-19 15:20:28,0.0,0.0
27,Person_4,2019-10-19 15:20:18,0.0,0.0,,0.0,0.0
27,Person_5,2019-10-19 15:20:24,0.0,0.0,,0.0,0.0
27,Person_6,2019-10-19 15:20:56,0.0,0.0,,0.0,0.0
27,Person_7,2019-10-19 15:20:56,0.0,0.0,,0.0,0.0
