session,name,first_seen,get_in_latitude,get_in_longitude,last_seen,get_off_latitude,get_off_longitude
15,Person_0,2019-09-18 07:59:59,0.0,0.0,2019-09-18 08:00:28,0.0,0.0
15,Person_1,2019-09-18 07:59:59,0.0,0.0,2019-09-18 08:00:39,0.0,0.0
